dt,z,beta,pos_dir,pos_change,hedge_close,sber_close,sber_qty,hedge_qty,pnl_price,pnl_carry,pnl_commission,pnl_total,pnl_cum
2025-01-03 10:00:00,0.0,0.0,0.0,0.0,106.86,279.54,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:05:00,0.0,0.0,0.0,0.0,106.89,278.4,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:10:00,0.0,0.0,0.0,0.0,106.92,278.4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:15:00,0.0,0.0,0.0,0.0,106.94,278.31,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:20:00,0.0,0.0,0.0,0.0,106.95,277.8,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:25:00,0.0,0.0,0.0,0.0,106.97,276.89,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:30:00,0.0,0.0,0.0,0.0,106.91,277.47,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:35:00,0.0,0.0,0.0,0.0,106.91,277.48,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:40:00,0.0,0.0,0.0,0.0,106.91,276.87,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:45:00,0.0,0.0,0.0,0.0,106.91,276.07,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:50:00,0.0,0.0,0.0,0.0,106.91,275.52,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 10:55:00,0.0,0.0,0.0,0.0,106.91,275.8,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:00:00,0.0,0.0,0.0,0.0,106.9,275.11,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:05:00,0.0,0.0,0.0,0.0,106.89,274.68,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:10:00,0.0,0.0,0.0,0.0,106.89,275.02,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:15:00,0.0,0.0,0.0,0.0,106.89,275.15,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:20:00,0.0,0.0,0.0,0.0,106.88,275.27,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:25:00,0.0,0.0,0.0,0.0,106.88,275.22,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:30:00,0.0,0.0,0.0,0.0,106.88,274.9,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:35:00,0.0,0.0,0.0,0.0,106.87,275.75,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:40:00,0.0,0.0,0.0,0.0,106.86,275.4,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:45:00,0.0,0.0,0.0,0.0,106.86,275.59,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:50:00,0.0,0.0,0.0,0.0,106.86,275.38,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 11:55:00,0.0,0.0,0.0,0.0,106.85,275.13,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:00:00,-1.130487731958201,-4.945804730432541,0.0,0.0,106.85,274.38,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:05:00,0.0749498965660254,-4.989996822272957,0.0,0.0,106.83,274.46,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:10:00,0.20995755713414488,-5.091819388544924,0.0,0.0,106.81,274.61,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:15:00,0.278081770967834,-5.212471263081816,0.0,0.0,106.79,274.8,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:20:00,-0.7764354862817454,-4.578664308927958,0.0,0.0,106.75,274.71,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:25:00,-1.4791953968980385,-4.406442467289559,0.0,0.0,106.74,273.91,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:30:00,-0.03619256787778511,-4.395337826142626,0.0,0.0,106.72,273.88,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:35:00,0.5592827245377774,-4.449354396283626,0.0,0.0,106.71,274.01,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:40:00,-1.030112400786995,-4.353028034879809,0.0,0.0,106.7,273.42,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:45:00,0.7778450292551746,-4.422724870099586,0.0,0.0,106.69,273.64,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-01-03 12:50:00,2.006665308651247,-4.229313554729586,-1.0,-1.0,106.69,274.36,-45560.5773436361,117161.87084075359,0.0,-0.23782343987823484,-25.0,-25.237823439878234,-25.237823439878234
